index, name                                                   , type      , volume-mm3 
199 , ctx-rh-isthmuscingulate_3                              , cortical  ,      318.0 
175 , ctx-rh-paracentral_6                                   , cortical  ,      234.0 
174 , ctx-rh-paracentral_12                                  , cortical  ,      297.0 
173 , ctx-rh-paracentral_5                                   , cortical  ,      301.0 
172 , ctx-rh-paracentral_3                                   , cortical  ,      781.0 
171 , ctx-rh-paracentral_2                                   , cortical  ,      288.0 
198 , ctx-rh-posteriorcingulate_6                            , cortical  ,      333.0 
977 , ctx-lh-middletemporal_19                               , cortical  ,      974.0 
182 , ctx-rh-rostralanteriorcingulate_4                      , cortical  ,      481.0 
975 , ctx-lh-middletemporal_3                                , cortical  ,      416.0 
974 , ctx-lh-middletemporal_1                                , cortical  ,      992.0 
973 , ctx-lh-middletemporal_9                                , cortical  ,      882.0 
972 , ctx-lh-middletemporal_8                                , cortical  ,      414.0 
971 , ctx-lh-middletemporal_17                               , cortical  ,      750.0 
970 , ctx-lh-middletemporal_7                                , cortical  ,      860.0 
180 , ctx-rh-rostralanteriorcingulate_2                      , cortical  ,      892.0 
979 , ctx-lh-middletemporal_18                               , cortical  ,      810.0 
978 , ctx-lh-middletemporal_2                                , cortical  ,      966.0 
656 , ctx-lh-caudalmiddlefrontal_10                          , cortical  ,      445.0 
599 , ctx-lh-rostralmiddlefrontal_13                         , cortical  ,      461.0 
654 , ctx-lh-caudalmiddlefrontal_5                           , cortical  ,      308.0 
181 , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,      748.0 
186 , ctx-rh-caudalanteriorcingulate_4                       , cortical  ,      475.0 
187 , ctx-rh-caudalanteriorcingulate_2                       , cortical  ,      503.0 
184 , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,      309.0 
185 , ctx-rh-caudalanteriorcingulate_6                       , cortical  ,      394.0 
652 , ctx-lh-caudalmiddlefrontal_3                           , cortical  ,      567.0 
188 , ctx-rh-caudalanteriorcingulate_3                       , cortical  ,      243.0 
189 , ctx-rh-caudalanteriorcingulate_5                       , cortical  ,      462.0 
658 , ctx-lh-caudalmiddlefrontal_9                           , cortical  ,      861.0 
516 , Right-Hippocampus_Presubiculum                         , subcortical,      387.0 
650 , ctx-lh-caudalmiddlefrontal_4                           , cortical  ,      302.0 
651 , ctx-lh-caudalmiddlefrontal_2                           , cortical  ,      352.0 
11  , ctx-rh-lateralorbitofrontal_13                         , cortical  ,      640.0 
10  , ctx-rh-lateralorbitofrontal_15                         , cortical  ,      316.0 
13  , ctx-rh-lateralorbitofrontal_1                          , cortical  ,      676.0 
12  , ctx-rh-lateralorbitofrontal_12                         , cortical  ,      627.0 
15  , ctx-rh-lateralorbitofrontal_16                         , cortical  ,      352.0 
14  , ctx-rh-lateralorbitofrontal_3                          , cortical  ,      823.0 
17  , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      369.0 
16  , ctx-rh-lateralorbitofrontal_14                         , cortical  ,      602.0 
19  , ctx-rh-parsorbitalis_1                                 , cortical  ,      735.0 
18  , ctx-rh-parsorbitalis_4                                 , cortical  ,     1034.0 
863 , ctx-lh-cuneus_8                                        , cortical  ,      354.0 
862 , ctx-lh-cuneus_2                                        , cortical  ,      185.0 
865 , ctx-lh-cuneus_7                                        , cortical  ,      238.0 
864 , ctx-lh-cuneus_3                                        , cortical  ,      378.0 
867 , ctx-lh-cuneus_5                                        , cortical  ,      168.0 
866 , ctx-lh-cuneus_6                                        , cortical  ,      252.0 
354 , ctx-rh-lateraloccipital_9                              , cortical  ,      445.0 
659 , ctx-lh-caudalmiddlefrontal_6                           , cortical  ,      693.0 
44  , ctx-rh-parsopercularis_4                               , cortical  ,      440.0 
883 , ctx-lh-lateraloccipital_15                             , cortical  ,      461.0 
882 , ctx-lh-lateraloccipital_9                              , cortical  ,      414.0 
881 , ctx-lh-lateraloccipital_1                              , cortical  ,     1242.0 
880 , ctx-lh-lateraloccipital_20                             , cortical  ,      425.0 
887 , ctx-lh-lateraloccipital_3                              , cortical  ,      438.0 
886 , ctx-lh-lateraloccipital_7                              , cortical  ,      345.0 
885 , ctx-lh-lateraloccipital_23                             , cortical  ,      340.0 
884 , ctx-lh-lateraloccipital_16                             , cortical  ,      257.0 
889 , ctx-lh-lateraloccipital_14                             , cortical  ,      373.0 
888 , ctx-lh-lateraloccipital_17                             , cortical  ,      384.0 
116 , ctx-rh-superiorfrontal_17                              , cortical  ,      763.0 
45  , ctx-rh-parsopercularis_5                               , cortical  ,      480.0 
657 , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,      872.0 
355 , ctx-rh-lateraloccipital_15                             , cortical  ,      461.0 
322 , ctx-rh-precuneus_15                                    , cortical  ,      584.0 
323 , ctx-rh-precuneus_14                                    , cortical  ,      430.0 
320 , ctx-rh-precuneus_21                                    , cortical  ,      656.0 
321 , ctx-rh-precuneus_7                                     , cortical  ,      345.0 
326 , ctx-rh-precuneus_20                                    , cortical  ,      656.0 
327 , ctx-rh-precuneus_4                                     , cortical  ,      596.0 
324 , ctx-rh-precuneus_11                                    , cortical  ,      438.0 
325 , ctx-rh-precuneus_8                                     , cortical  ,      749.0 
328 , ctx-rh-precuneus_5                                     , cortical  ,      619.0 
329 , ctx-rh-precuneus_23                                    , cortical  ,      511.0 
562 , ctx-lh-medialorbitofrontal_11                          , cortical  ,      539.0 
201 , ctx-rh-isthmuscingulate_2                              , cortical  ,      759.0 
200 , ctx-rh-isthmuscingulate_1                              , cortical  ,      515.0 
203 , ctx-rh-isthmuscingulate_5                              , cortical  ,      598.0 
202 , ctx-rh-isthmuscingulate_4                              , cortical  ,      519.0 
205 , ctx-rh-postcentral_24                                  , cortical  ,      444.0 
204 , ctx-rh-isthmuscingulate_6                              , cortical  ,      299.0 
207 , ctx-rh-postcentral_6                                   , cortical  ,      553.0 
206 , ctx-rh-postcentral_26                                  , cortical  ,      491.0 
209 , ctx-rh-postcentral_25                                  , cortical  ,      445.0 
208 , ctx-rh-postcentral_20                                  , cortical  ,      378.0 
779 , ctx-lh-supramarginal_1                                 , cortical  ,      647.0 
778 , ctx-lh-supramarginal_12                                , cortical  ,      457.0 
77  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,      392.0 
76  , ctx-rh-rostralmiddlefrontal_26                         , cortical  ,      368.0 
75  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,      574.0 
74  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,      670.0 
73  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,      491.0 
72  , ctx-rh-rostralmiddlefrontal_11                         , cortical  ,      660.0 
71  , ctx-rh-rostralmiddlefrontal_13                         , cortical  ,      587.0 
70  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,      615.0 
655 , ctx-lh-caudalmiddlefrontal_11                          , cortical  ,      439.0 
567 , ctx-lh-parstriangularis_1                              , cortical  ,      825.0 
79  , ctx-rh-superiorfrontal_40                              , cortical  ,      551.0 
78  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,      568.0 
1043, Left-Hippocampus_Parasubiculum                         , subcortical,       67.0 
1042, Left-Hippocampus                                       , subcortical,     1495.0 
1041, Left-Amygdala                                          , subcortical,     2133.0 
1040, Left-Accumbens_area                                    , subcortical,      702.0 
1047, Left-Hippocampus_CA3                                   , subcortical,      301.0 
1046, Left-Hippocampus_CA1                                   , subcortical,      909.0 
1045, Left-Hippocampus_Subiculum                             , subcortical,      544.0 
1044, Left-Hippocampus_Presubiculum                          , subcortical,      396.0 
1049, Left-Hippocampus_GCDG                                  , subcortical,      422.0 
1048, Left-Hippocampus_CA4                                   , subcortical,      375.0 
359 , ctx-rh-lateraloccipital_3                              , cortical  ,      462.0 
358 , ctx-rh-lateraloccipital_7                              , cortical  ,      406.0 
868 , ctx-lh-cuneus_4                                        , cortical  ,      285.0 
669 , ctx-lh-precentral_20                                   , cortical  ,      547.0 
668 , ctx-lh-precentral_8                                    , cortical  ,      340.0 
667 , ctx-lh-precentral_1                                    , cortical  ,      419.0 
666 , ctx-lh-precentral_21                                   , cortical  ,      196.0 
665 , ctx-lh-precentral_5                                    , cortical  ,      537.0 
664 , ctx-lh-precentral_31                                   , cortical  ,      420.0 
663 , ctx-lh-precentral_36                                   , cortical  ,      308.0 
662 , ctx-lh-precentral_28                                   , cortical  ,      379.0 
661 , ctx-lh-precentral_35                                   , cortical  ,      427.0 
660 , ctx-lh-precentral_12                                   , cortical  ,      361.0 
215 , ctx-rh-postcentral_23                                  , cortical  ,      245.0 
653 , ctx-lh-caudalmiddlefrontal_7                           , cortical  ,      402.0 
692 , ctx-lh-precentral_13                                   , cortical  ,      187.0 
693 , ctx-lh-precentral_29                                   , cortical  ,      253.0 
690 , ctx-lh-precentral_33                                   , cortical  ,      160.0 
691 , ctx-lh-precentral_24                                   , cortical  ,      174.0 
696 , ctx-lh-paracentral_1                                   , cortical  ,      316.0 
697 , ctx-lh-paracentral_9                                   , cortical  ,      206.0 
694 , ctx-lh-precentral_25                                   , cortical  ,      251.0 
695 , ctx-lh-precentral_17                                   , cortical  ,      224.0 
698 , ctx-lh-paracentral_4                                   , cortical  ,      352.0 
699 , ctx-lh-paracentral_2                                   , cortical  ,      110.0 
222 , ctx-rh-postcentral_5                                   , cortical  ,      264.0 
542 , ctx-lh-lateralorbitofrontal_3                          , cortical  ,      860.0 
543 , ctx-lh-lateralorbitofrontal_16                         , cortical  ,      336.0 
540 , ctx-lh-lateralorbitofrontal_12                         , cortical  ,      695.0 
541 , ctx-lh-lateralorbitofrontal_1                          , cortical  ,      554.0 
546 , ctx-lh-parsorbitalis_4                                 , cortical  ,     1001.0 
547 , ctx-lh-parsorbitalis_1                                 , cortical  ,      825.0 
544 , ctx-lh-lateralorbitofrontal_14                         , cortical  ,      699.0 
545 , ctx-lh-lateralorbitofrontal_2                          , cortical  ,      612.0 
1018, ctx-lh-insula_5                                        , cortical  ,      308.0 
548 , ctx-lh-parsorbitalis_2                                 , cortical  ,      538.0 
549 , ctx-lh-parsorbitalis_3                                 , cortical  ,      560.0 
1019, ctx-lh-insula_15                                       , cortical  ,      595.0 
995 , ctx-lh-superiortemporal_21                             , cortical  ,      357.0 
994 , ctx-lh-superiortemporal_12                             , cortical  ,      645.0 
997 , ctx-lh-superiortemporal_2                              , cortical  ,      497.0 
996 , ctx-lh-superiortemporal_24                             , cortical  ,      351.0 
991 , ctx-lh-superiortemporal_16                             , cortical  ,      233.0 
990 , ctx-lh-superiortemporal_7                              , cortical  ,      409.0 
993 , ctx-lh-superiortemporal_15                             , cortical  ,      548.0 
992 , ctx-lh-superiortemporal_19                             , cortical  ,      626.0 
999 , ctx-lh-superiortemporal_13                             , cortical  ,      352.0 
998 , ctx-lh-superiortemporal_22                             , cortical  ,      611.0 
120 , ctx-rh-superiorfrontal_26                              , cortical  ,      325.0 
121 , ctx-rh-caudalmiddlefrontal_8                           , cortical  ,      540.0 
122 , ctx-rh-caudalmiddlefrontal_4                           , cortical  ,      294.0 
123 , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      363.0 
124 , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,      551.0 
125 , ctx-rh-caudalmiddlefrontal_7                           , cortical  ,      410.0 
126 , ctx-rh-caudalmiddlefrontal_5                           , cortical  ,      416.0 
127 , ctx-rh-caudalmiddlefrontal_11                          , cortical  ,      455.0 
128 , ctx-rh-caudalmiddlefrontal_10                          , cortical  ,      475.0 
2   , ctx-rh-lateralorbitofrontal_11                         , cortical  ,      636.0 
219 , ctx-rh-postcentral_22                                  , cortical  ,      238.0 
176 , ctx-rh-paracentral_10                                  , cortical  ,      320.0 
214 , ctx-rh-postcentral_13                                  , cortical  ,      154.0 
777 , ctx-lh-supramarginal_6                                 , cortical  ,      382.0 
1010, ctx-lh-superiortemporal_1                              , cortical  ,     1375.0 
563 , ctx-lh-parstriangularis_8                              , cortical  ,      353.0 
1022, ctx-lh-insula_10                                       , cortical  ,      367.0 
1011, ctx-lh-transversetemporal_1                            , cortical  ,      590.0 
928 , ctx-lh-fusiform_7                                      , cortical  ,      569.0 
929 , ctx-lh-fusiform_4                                      , cortical  ,      827.0 
416 , ctx-rh-temporalpole_3                                  , cortical  ,      978.0 
417 , ctx-rh-inferiortemporal_16                             , cortical  ,      575.0 
410 , ctx-rh-parahippocampal_5                               , cortical  ,      545.0 
411 , ctx-rh-parahippocampal_4                               , cortical  ,      459.0 
412 , ctx-rh-entorhinal_1                                    , cortical  ,     1510.0 
413 , ctx-rh-entorhinal_2                                    , cortical  ,      725.0 
920 , ctx-lh-fusiform_12                                     , cortical  ,      407.0 
498 , ctx-rh-insula_3                                        , cortical  ,      459.0 
922 , ctx-lh-fusiform_8                                      , cortical  ,      435.0 
923 , ctx-lh-fusiform_6                                      , cortical  ,      385.0 
924 , ctx-lh-fusiform_17                                     , cortical  ,      290.0 
925 , ctx-lh-fusiform_15                                     , cortical  ,      403.0 
926 , ctx-lh-fusiform_11                                     , cortical  ,      520.0 
927 , ctx-lh-fusiform_13                                     , cortical  ,      905.0 
319 , ctx-rh-precuneus_9                                     , cortical  ,      698.0 
318 , ctx-rh-precuneus_22                                    , cortical  ,      493.0 
313 , ctx-rh-precuneus_6                                     , cortical  ,      476.0 
312 , ctx-rh-precuneus_3                                     , cortical  ,      359.0 
311 , ctx-rh-precuneus_1                                     , cortical  ,      313.0 
310 , ctx-rh-precuneus_2                                     , cortical  ,      315.0 
317 , ctx-rh-precuneus_12                                    , cortical  ,      587.0 
316 , ctx-rh-precuneus_16                                    , cortical  ,      520.0 
315 , ctx-rh-precuneus_10                                    , cortical  ,      496.0 
314 , ctx-rh-precuneus_19                                    , cortical  ,      448.0 
921 , ctx-lh-fusiform_14                                     , cortical  ,      562.0 
496 , ctx-rh-insula_7                                        , cortical  ,      469.0 
832 , ctx-lh-inferiorparietal_22                             , cortical  ,      258.0 
833 , ctx-lh-inferiorparietal_23                             , cortical  ,      232.0 
830 , ctx-lh-inferiorparietal_10                             , cortical  ,      333.0 
831 , ctx-lh-inferiorparietal_20                             , cortical  ,      185.0 
836 , ctx-lh-inferiorparietal_15                             , cortical  ,      452.0 
837 , ctx-lh-inferiorparietal_24                             , cortical  ,      431.0 
834 , ctx-lh-inferiorparietal_6                              , cortical  ,      509.0 
835 , ctx-lh-inferiorparietal_7                              , cortical  ,      363.0 
838 , ctx-lh-precuneus_2                                     , cortical  ,      257.0 
839 , ctx-lh-precuneus_1                                     , cortical  ,      286.0 
3   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      519.0 
725 , ctx-lh-posteriorcingulate_4                            , cortical  ,      964.0 
368 , ctx-rh-lateraloccipital_2                              , cortical  ,      519.0 
369 , ctx-rh-lateraloccipital_5                              , cortical  ,      549.0 
366 , ctx-rh-lateraloccipital_19                             , cortical  ,      388.0 
367 , ctx-rh-lateraloccipital_6                              , cortical  ,      515.0 
364 , ctx-rh-lateraloccipital_8                              , cortical  ,      328.0 
365 , ctx-rh-lateraloccipital_4                              , cortical  ,      493.0 
362 , ctx-rh-lateraloccipital_21                             , cortical  ,      363.0 
363 , ctx-rh-lateraloccipital_10                             , cortical  ,      267.0 
360 , ctx-rh-lateraloccipital_17                             , cortical  ,      457.0 
361 , ctx-rh-lateraloccipital_14                             , cortical  ,      348.0 
218 , ctx-rh-postcentral_30                                  , cortical  ,      142.0 
380 , ctx-rh-lingual_12                                      , cortical  ,      349.0 
861 , ctx-lh-cuneus_1                                        , cortical  ,      354.0 
382 , ctx-rh-lingual_2                                       , cortical  ,      211.0 
383 , ctx-rh-lingual_7                                       , cortical  ,      273.0 
384 , ctx-rh-lingual_1                                       , cortical  ,      243.0 
385 , ctx-rh-lingual_6                                       , cortical  ,      261.0 
386 , ctx-rh-lingual_15                                      , cortical  ,      218.0 
387 , ctx-rh-lingual_17                                      , cortical  ,      278.0 
388 , ctx-rh-lingual_5                                       , cortical  ,      354.0 
389 , ctx-rh-fusiform_9                                      , cortical  ,      453.0 
784 , ctx-lh-superiorparietal_24                             , cortical  ,      712.0 
785 , ctx-lh-superiorparietal_18                             , cortical  ,      468.0 
786 , ctx-lh-superiorparietal_10                             , cortical  ,      490.0 
787 , ctx-lh-superiorparietal_29                             , cortical  ,      103.0 
780 , ctx-lh-supramarginal_7                                 , cortical  ,      580.0 
781 , ctx-lh-supramarginal_5                                 , cortical  ,      286.0 
782 , ctx-lh-supramarginal_17                                , cortical  ,      149.0 
381 , ctx-rh-lingual_3                                       , cortical  ,      425.0 
788 , ctx-lh-superiorparietal_4                              , cortical  ,      261.0 
789 , ctx-lh-superiorparietal_12                             , cortical  ,      438.0 
860 , ctx-lh-precuneus_17                                    , cortical  ,      143.0 
151 , ctx-rh-precentral_9                                    , cortical  ,      349.0 
579 , ctx-lh-parsopercularis_2                               , cortical  ,      346.0 
578 , ctx-lh-parsopercularis_6                               , cortical  ,      510.0 
150 , ctx-rh-precentral_3                                    , cortical  ,      207.0 
573 , ctx-lh-parsopercularis_5                               , cortical  ,      632.0 
572 , ctx-lh-parsopercularis_4                               , cortical  ,      557.0 
571 , ctx-lh-parsopercularis_8                               , cortical  ,      867.0 
570 , ctx-lh-parstriangularis_6                              , cortical  ,      254.0 
577 , ctx-lh-parsopercularis_7                               , cortical  ,      516.0 
576 , ctx-lh-parsopercularis_1                               , cortical  ,      541.0 
575 , ctx-lh-parsopercularis_3                               , cortical  ,      891.0 
574 , ctx-lh-parsopercularis_9                               , cortical  ,      410.0 
60  , ctx-rh-rostralmiddlefrontal_18                         , cortical  ,      522.0 
61  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,      786.0 
62  , ctx-rh-rostralmiddlefrontal_25                         , cortical  ,      710.0 
259 , ctx-rh-superiorparietal_29                             , cortical  ,      222.0 
64  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,      571.0 
65  , ctx-rh-rostralmiddlefrontal_27                         , cortical  ,      581.0 
66  , ctx-rh-rostralmiddlefrontal_14                         , cortical  ,      616.0 
67  , ctx-rh-rostralmiddlefrontal_17                         , cortical  ,      734.0 
68  , ctx-rh-rostralmiddlefrontal_9                          , cortical  ,      680.0 
253 , ctx-rh-supramarginal_5                                 , cortical  ,      550.0 
250 , ctx-rh-supramarginal_12                                , cortical  ,      595.0 
251 , ctx-rh-supramarginal_1                                 , cortical  ,      588.0 
256 , ctx-rh-superiorparietal_24                             , cortical  ,      596.0 
257 , ctx-rh-superiorparietal_18                             , cortical  ,      480.0 
254 , ctx-rh-supramarginal_17                                , cortical  ,      372.0 
255 , ctx-rh-superiorparietal_13                             , cortical  ,      303.0 
499 , ctx-rh-insula_2                                        , cortical  ,      477.0 
157 , ctx-rh-precentral_18                                   , cortical  ,      363.0 
156 , ctx-rh-precentral_30                                   , cortical  ,      171.0 
939 , ctx-lh-parahippocampal_4                               , cortical  ,      674.0 
731 , ctx-lh-isthmuscingulate_5                              , cortical  ,      607.0 
730 , ctx-lh-isthmuscingulate_4                              , cortical  ,      516.0 
733 , ctx-lh-postcentral_24                                  , cortical  ,      186.0 
938 , ctx-lh-parahippocampal_5                               , cortical  ,      552.0 
735 , ctx-lh-postcentral_6                                   , cortical  ,      599.0 
734 , ctx-lh-postcentral_26                                  , cortical  ,      664.0 
508 , Right-Ventral_Latero_Ventral                           , subcortical,     1407.0 
736 , ctx-lh-postcentral_20                                  , cortical  ,      426.0 
1032, Left-Medio_Dorsal                                      , subcortical,     1590.0 
738 , ctx-lh-postcentral_11                                  , cortical  ,      198.0 
1030, Left-Pulvinar                                          , subcortical,     1220.0 
505 , Right-Ventral_Latero_Dorsal                            , subcortical,     1568.0 
502 , Right-Pulvinar                                         , subcortical,     1535.0 
503 , Right-Anterior                                         , subcortical,     1362.0 
500 , ctx-rh-insula_12                                       , cortical  ,      520.0 
501 , ctx-rh-insula_9                                        , cortical  ,     1027.0 
630 , ctx-lh-superiorfrontal_5                               , cortical  ,      500.0 
631 , ctx-lh-superiorfrontal_22                              , cortical  ,      603.0 
632 , ctx-lh-superiorfrontal_21                              , cortical  ,      413.0 
633 , ctx-lh-superiorfrontal_12                              , cortical  ,      442.0 
469 , ctx-rh-superiortemporal_2                              , cortical  ,      550.0 
468 , ctx-rh-superiortemporal_24                             , cortical  ,      372.0 
636 , ctx-lh-superiorfrontal_13                              , cortical  ,      801.0 
637 , ctx-lh-superiorfrontal_32                              , cortical  ,      482.0 
465 , ctx-rh-superiortemporal_15                             , cortical  ,      524.0 
464 , ctx-rh-superiortemporal_19                             , cortical  ,      640.0 
467 , ctx-rh-superiortemporal_21                             , cortical  ,      449.0 
466 , ctx-rh-superiortemporal_12                             , cortical  ,      654.0 
461 , ctx-rh-superiortemporal_6                              , cortical  ,      379.0 
900 , ctx-lh-lingual_16                                      , cortical  ,      398.0 
463 , ctx-rh-superiortemporal_16                             , cortical  ,      631.0 
462 , ctx-rh-superiortemporal_7                              , cortical  ,      586.0 
901 , ctx-lh-lingual_8                                       , cortical  ,      232.0 
168 , ctx-rh-paracentral_1                                   , cortical  ,      246.0 
169 , ctx-rh-paracentral_9                                   , cortical  ,      189.0 
164 , ctx-rh-precentral_13                                   , cortical  ,      184.0 
165 , ctx-rh-precentral_29                                   , cortical  ,      296.0 
166 , ctx-rh-precentral_25                                   , cortical  ,      255.0 
167 , ctx-rh-precentral_17                                   , cortical  ,      136.0 
160 , ctx-rh-precentral_11                                   , cortical  ,      271.0 
161 , ctx-rh-precentral_14                                   , cortical  ,      154.0 
162 , ctx-rh-precentral_33                                   , cortical  ,      159.0 
163 , ctx-rh-precentral_24                                   , cortical  ,      175.0 
964 , ctx-lh-middletemporal_15                               , cortical  ,      694.0 
965 , ctx-lh-middletemporal_6                                , cortical  ,      773.0 
966 , ctx-lh-middletemporal_11                               , cortical  ,      587.0 
967 , ctx-lh-middletemporal_10                               , cortical  ,      481.0 
960 , ctx-lh-inferiortemporal_13                             , cortical  ,      867.0 
961 , ctx-lh-middletemporal_12                               , cortical  ,      499.0 
962 , ctx-lh-middletemporal_16                               , cortical  ,      569.0 
963 , ctx-lh-middletemporal_13                               , cortical  ,      513.0 
1039, Left-Pallidum                                          , subcortical,     2631.0 
783 , ctx-lh-superiorparietal_13                             , cortical  ,      447.0 
968 , ctx-lh-middletemporal_4                                , cortical  ,      499.0 
969 , ctx-lh-middletemporal_14                               , cortical  ,      517.0 
936 , ctx-lh-parahippocampal_1                               , cortical  ,      450.0 
935 , ctx-lh-parahippocampal_2                               , cortical  ,      232.0 
934 , ctx-lh-parahippocampal_3                               , cortical  ,      198.0 
908 , ctx-lh-lingual_12                                      , cortical  ,      301.0 
909 , ctx-lh-lingual_3                                       , cortical  ,      420.0 
722 , ctx-lh-posteriorcingulate_5                            , cortical  ,      280.0 
426 , ctx-rh-inferiortemporal_2                              , cortical  ,      588.0 
878 , ctx-lh-lateraloccipital_13                             , cortical  ,      434.0 
879 , ctx-lh-lateraloccipital_12                             , cortical  ,      392.0 
876 , ctx-lh-pericalcarine_8                                 , cortical  ,      143.0 
877 , ctx-lh-lateraloccipital_18                             , cortical  ,      353.0 
874 , ctx-lh-pericalcarine_6                                 , cortical  ,       98.0 
875 , ctx-lh-pericalcarine_4                                 , cortical  ,      157.0 
872 , ctx-lh-pericalcarine_7                                 , cortical  ,      200.0 
873 , ctx-lh-pericalcarine_2                                 , cortical  ,      283.0 
870 , ctx-lh-pericalcarine_5                                 , cortical  ,      178.0 
871 , ctx-lh-pericalcarine_3                                 , cortical  ,      164.0 
723 , ctx-lh-posteriorcingulate_3                            , cortical  ,      373.0 
9   , ctx-rh-lateralorbitofrontal_8                          , cortical  ,      424.0 
890 , ctx-lh-lateraloccipital_21                             , cortical  ,      364.0 
891 , ctx-lh-lateraloccipital_10                             , cortical  ,      403.0 
892 , ctx-lh-lateraloccipital_8                              , cortical  ,      211.0 
893 , ctx-lh-lateraloccipital_4                              , cortical  ,      399.0 
894 , ctx-lh-lateraloccipital_19                             , cortical  ,      411.0 
647 , ctx-lh-superiorfrontal_34                              , cortical  ,      298.0 
896 , ctx-lh-lateraloccipital_2                              , cortical  ,      506.0 
897 , ctx-lh-lateraloccipital_5                              , cortical  ,      740.0 
898 , ctx-lh-lateraloccipital_22                             , cortical  ,      677.0 
899 , ctx-lh-lateraloccipital_11                             , cortical  ,      565.0 
646 , ctx-lh-superiorfrontal_35                              , cortical  ,      619.0 
649 , ctx-lh-caudalmiddlefrontal_8                           , cortical  ,      699.0 
648 , ctx-lh-superiorfrontal_26                              , cortical  ,      393.0 
357 , ctx-rh-lateraloccipital_23                             , cortical  ,      387.0 
356 , ctx-rh-lateraloccipital_16                             , cortical  ,      276.0 
809 , ctx-lh-superiorparietal_1                              , cortical  ,      534.0 
808 , ctx-lh-superiorparietal_27                             , cortical  ,      372.0 
353 , ctx-rh-lateraloccipital_1                              , cortical  ,      932.0 
352 , ctx-rh-lateraloccipital_20                             , cortical  ,      437.0 
351 , ctx-rh-lateraloccipital_12                             , cortical  ,      409.0 
350 , ctx-rh-lateraloccipital_13                             , cortical  ,      395.0 
803 , ctx-lh-superiorparietal_14                             , cortical  ,      305.0 
802 , ctx-lh-superiorparietal_2                              , cortical  ,      286.0 
801 , ctx-lh-superiorparietal_23                             , cortical  ,      387.0 
800 , ctx-lh-superiorparietal_26                             , cortical  ,      377.0 
807 , ctx-lh-superiorparietal_6                              , cortical  ,      134.0 
806 , ctx-lh-superiorparietal_19                             , cortical  ,      311.0 
805 , ctx-lh-superiorparietal_21                             , cortical  ,      200.0 
804 , ctx-lh-superiorparietal_11                             , cortical  ,      341.0 
216 , ctx-rh-postcentral_9                                   , cortical  ,      278.0 
217 , ctx-rh-postcentral_17                                  , cortical  ,      227.0 
768 , ctx-lh-supramarginal_20                                , cortical  ,      734.0 
769 , ctx-lh-supramarginal_8                                 , cortical  ,      725.0 
212 , ctx-rh-postcentral_18                                  , cortical  ,      346.0 
213 , ctx-rh-postcentral_27                                  , cortical  ,      181.0 
210 , ctx-rh-postcentral_11                                  , cortical  ,      135.0 
211 , ctx-rh-postcentral_3                                   , cortical  ,      455.0 
762 , ctx-lh-postcentral_28                                  , cortical  ,      242.0 
763 , ctx-lh-supramarginal_19                                , cortical  ,      273.0 
760 , ctx-lh-postcentral_19                                  , cortical  ,      112.0 
761 , ctx-lh-postcentral_15                                  , cortical  ,      248.0 
766 , ctx-lh-supramarginal_13                                , cortical  ,      439.0 
767 , ctx-lh-supramarginal_18                                , cortical  ,      393.0 
764 , ctx-lh-supramarginal_10                                , cortical  ,      463.0 
765 , ctx-lh-supramarginal_11                                , cortical  ,      299.0 
40  , ctx-rh-parstriangularis_2                              , cortical  ,      792.0 
41  , ctx-rh-parstriangularis_7                              , cortical  ,      821.0 
1033, Left-Ventral_Latero_Dorsal                             , subcortical,     1435.0 
289 , ctx-rh-inferiorparietal_25                             , cortical  ,      616.0 
288 , ctx-rh-inferiorparietal_4                              , cortical  ,      578.0 
1003, ctx-lh-superiortemporal_17                             , cortical  ,      785.0 
4   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,      446.0 
281 , ctx-rh-superiorparietal_1                              , cortical  ,      361.0 
280 , ctx-rh-superiorparietal_27                             , cortical  ,      319.0 
283 , ctx-rh-superiorparietal_8                              , cortical  ,      311.0 
282 , ctx-rh-superiorparietal_3                              , cortical  ,      351.0 
285 , ctx-rh-inferiorparietal_21                             , cortical  ,      463.0 
284 , ctx-rh-inferiorparietal_13                             , cortical  ,      588.0 
287 , ctx-rh-inferiorparietal_3                              , cortical  ,      463.0 
286 , ctx-rh-inferiorparietal_11                             , cortical  ,      478.0 
678 , ctx-lh-precentral_3                                    , cortical  ,      188.0 
679 , ctx-lh-precentral_9                                    , cortical  ,      329.0 
674 , ctx-lh-precentral_22                                   , cortical  ,      224.0 
